Date,Adani Ports and Special Economic Zone Ltd.,Asian Paints Ltd.,Axis Bank Ltd.,Bajaj Auto Ltd.,Bajaj Finance Ltd.,Bajaj Finserv Ltd.,Bharat Petroleum Corporation Ltd.,Bharti Airtel Ltd.,Britannia Industries Ltd.,Cipla Ltd.,Divis Laboratories Ltd.,Dr. Reddys Laboratories Ltd.,Eicher Motors Ltd.,Grasim Industries Ltd.,HCL Technologies Ltd.,HDFC Bank Ltd.,Hero MotoCorp Ltd.,Hindalco Industries Ltd.,Hindustan Unilever Ltd.,Housing Development Finance Corporation Ltd.,ICICI Bank Ltd.,ITC Ltd.,Indian Oil Corporation Ltd.,IndusInd Bank Ltd.,Infosys Ltd.,JSW Steel Ltd.,Kotak Mahindra Bank Ltd.,Larsen & Toubro Ltd.,Mahindra & Mahindra Ltd.,Maruti Suzuki India Ltd.,NTPC Ltd.,Nestle India Ltd.,Oil & Natural Gas Corporation Ltd.,Power Grid Corporation of India Ltd.,Reliance Industries Ltd.,Shree Cement Ltd.,Sun Pharmaceutical Industries Ltd.,Tata Consultancy Services Ltd.,Tata Consumer Products Ltd.,Tata Steel Ltd.,Tech Mahindra Ltd.,Titan Company Ltd.,UPL Ltd.,UltraTech Cement Ltd.,Wipro Ltd.
2014-11-18,303.100006,700.900024,474,2643.949951,316.774994,1042.050049,239.96666,366.812256,832.400024,607.849976,857.450012,3432.949951,1407.310059,557.180908,400.174988,466.100006,3017.75,155.300003,751.849976,818.200012,305.672729,246.833328,88.412498,722.299988,522.793762,124.349998,542.525024,1096.400024,632.424988,3364.600098,122.333336,6159.549805,260.433319,111.262527,489.683289,9231.150391,866.900024,1292.925049,159.399994,463.411102,649.112488,373.450012,239.633331,2530.100098,212.343796
2014-11-19,300.149994,683.099976,470.200012,2674.949951,302.48999,1048.75,240.516663,368.878174,849.450012,599.200012,858.875,3523.050049,1474.530029,551.201111,407.787506,463.274994,3000.350098,154.75,760.200012,818.200012,305.981812,245.233337,85.9375,715.5,521.668762,120.940002,538.775024,1105.733276,622.5,3343.399902,120.166664,6078.200195,256.100006,109.987526,484.482574,9077.400391,850.099976,1286.875,157.850006,448.738953,656.8125,366.399994,231.933334,2494.75,211.837555
2014-11-20,300.25,690.549988,466.649994,2655.300049,311.644989,1041.5,239.933334,365.205444,836.25,618.5,869.700012,3528.649902,1464.814941,546.747253,412.25,459.100006,2995.550049,156,761.25,818.200012,306.899994,246.699997,86.1875,707.200012,528.200012,121.095001,578.349976,1096.633301,613.950012,3335.5,118.75,6158.899902,257.166656,109.612526,485.770386,9053.450195,851.049988,1302.724976,156.949997,444.546906,676.424988,361.799988,235.53334,2466.350098,214.462555
2014-11-21,303.049988,692.150024,476.950012,2673.449951,309.559998,1073.599976,241.483337,368.694519,836.900024,627.049988,868.849976,3530.800049,1451.275024,548.807617,410.662506,466.424988,3028.350098,160.300003,753,818.200012,314.672729,250.766663,86.449997,714.299988,518.268738,118.955002,599.575012,1110.866699,623.349976,3355.050049,118.875,6336.399902,255.53334,109.912529,494.165802,8942.950195,841,1311.074951,156.75,441.02179,669.087524,367.350006,233.46666,2490.699951,214.537552
2014-11-24,306.299988,691.099976,478.149994,2675.100098,304.959991,1065.150024,239.800003,366.766357,826.275024,618.150024,863.950012,3522,1462.130005,546.251526,418.3125,472.600006,3078.699951,165.649994,750.099976,818.200012,322.418182,249.96666,86.037498,720.450012,534.387512,122.264999,599.875,1113.233276,625.325012,3353.100098,119.208336,6304.049805,253.933334,106.837524,488.048798,8909.650391,835.799988,1328.849976,156.949997,454.07428,665.325012,371.700012,236.566666,2522.100098,217.256302
2014-11-25,298.700012,691.75,470.75,2644,300.559998,1076.25,236.633331,370.576782,794.599976,624.25,866.525024,3573.199951,1427.72998,540.178772,414.387512,476.774994,3042.75,165.550003,765.700012,818.200012,315.863647,236.933334,84.974998,706.799988,537.900024,119.364998,580.275024,1091.199951,628.825012,3288.850098,116.791664,6338.549805,257.633331,104.325027,491.83786,8902.900391,839.950012,1318,154.199997,442.498535,655.099976,370.299988,228.833328,2467.199951,218.081299
2014-11-26,296.799988,704.75,470.299988,2614.449951,300.11499,1117.150024,235.866669,361.165466,826.025024,628.950012,871.599976,3575.25,1426.775024,552.463684,408.287506,475.649994,3099.5,169.149994,769.75,818.200012,310.981812,242.266663,85.75,717.299988,537.556274,119.154999,580.224976,1087.333374,636.875,3284,118.166664,6260.350098,257.266663,104.362526,488.890808,8905.900391,839.599976,1313.650024,155.300003,444.21347,661.775024,370.700012,225.666672,2476.449951,217.425049
2014-11-27,290.350006,705.700012,469.399994,2649.600098,304.549988,1140.099976,240.183334,353.865936,840.775024,637.549988,868.299988,3610.899902,1433.86499,544.245361,416.087494,474.075012,3104.149902,172.600006,790.049988,818.200012,313.309082,240.399994,87.262497,720.599976,545.737488,119.519997,578.799988,1079.43335,646.525024,3263.449951,117.625,6225.700195,254.866669,105.562523,489.683289,8897.75,841.950012,1326.650024,161,438.449402,661.5625,364.299988,225.666672,2475.199951,218.250061
2014-11-28,290.25,744.700012,481.200012,2640.800049,309.184998,1150.599976,248.75,351.019592,823.974976,635.150024,863.900024,3606.25,1451.869995,550.837036,415.587494,478.575012,3147.399902,174.050003,786.099976,818.200012,318.981812,242.100006,91.237503,750.450012,544.981262,120.089996,601.25,1092.900024,661.875,3346.199951,118.916664,6204.049805,252.933334,107.025024,491.14444,8976.549805,839.700012,1321.5,161.300003,450.977875,660.012512,370.850006,230.53334,2484.25,219.675049
2014-12-01,289,797.049988,489.149994,2636.300049,308.714996,1149.75,248.116669,346.887787,843.424988,643.049988,860.299988,3628.449951,1452.084961,543.106689,417.787506,475,3257.899902,167.399994,808.650024,818.200012,319.663635,243.066666,90.074997,772.950012,543.731262,117.235001,600.875,1081.333374,647.549988,3389.149902,116.791664,6156.299805,242.96666,103.762527,476.285278,9031.200195,835.650024,1346.474976,159.550003,439.354492,663.262512,390.200012,228.899994,2478.199951,222.225052
2014-12-02,286.149994,770.049988,493,2602.350098,309.51001,1150,237.516663,352.901855,872.875,639.450012,866.450012,3591.399902,1435.905029,543.989746,410.325012,471.649994,3224,171.050003,805.799988,818.200012,321.909088,243.866669,87.962502,762.349976,531.650024,117.675003,607.700012,1093.099976,632.275024,3356.850098,117.041664,6200.149902,240.333328,103.537521,476.805359,8905.150391,840.400024,1328.650024,163.350006,443.213074,664.349976,388.299988,229.866669,2473,221.606308
2014-12-03,291.25,789.400024,499.049988,2609.899902,310.545013,1244.75,236.949997,347.43869,900.400024,650.200012,865.900024,3501.949951,1523.555054,538.962708,413.649994,466.549988,3194.300049,169.050003,819,818.200012,326.200012,242.166672,86.337502,775.599976,530.875,117.035004,610.349976,1096.099976,643.375,3391.5,119.291664,6325.100098,247.633331,102.900024,479.628601,8965.099609,842.599976,1317.675049,163.25,441.831604,673.150024,386.450012,231.133331,2474.100098,222.693802
2014-12-04,286.200012,791.700012,499.950012,2625.100098,313.100006,1261.050049,242.183334,339.634186,917.200012,659.25,858.525024,3475.550049,1543.199951,538.164856,405.962494,470.700012,3218,165.899994,824.650024,818.200012,329.272736,255.433334,86.75,784.450012,525.450012,116.864998,611.924988,1086.199951,632.549988,3406.850098,118.375,6342.899902,247.199997,102.375023,474.774597,9031.950195,839.400024,1318.974976,163.399994,440.021423,669.8125,385.600006,226.46666,2464.649902,222.262558
2014-12-05,284.549988,784.650024,498.549988,2619.899902,319.980011,1270.050049,236.683334,337.705994,897.75,647.299988,845.075012,3395.5,1521.349976,539.82251,399.200012,471.375,3187,163.199997,820.650024,818.200012,327.090912,260.899994,86.349998,787.299988,517.575012,116.07,620.200012,1085.666626,647.025024,3410.100098,117.541664,6303.100098,243.53334,102.562523,474.180237,9216.099609,821.549988,1289.474976,161.100006,439.354492,654.537476,387,223.833328,2485.25,217.068802
2014-12-08,276.799988,793.5,496.600006,2614.649902,325.470001,1359.5,229.916672,339.49646,895.25,651.900024,831.650024,3315.399902,1495.22998,532.587891,389.875,463.575012,3160.149902,159.149994,820,818.200012,321.636353,265.200012,85.974998,783.349976,492.537506,113.184998,622.974976,1067.866699,624.375,3379.850098,116.583336,6335.75,245.53334,101.887527,467.865112,9238.400391,827.799988,1256.400024,158.300003,430.494049,653.200012,381.149994,220.333328,2512.100098,213.131302
2014-12-09,269.200012,781.799988,488.799988,2608.850098,325.144989,1347.550049,224.449997,325.172882,896.775024,640,834.400024,3354.850098,1435.369995,522.983032,390.174988,463.375,3136.600098,154.449997,812.950012,818.200012,318.545441,262.899994,86.962502,774.5,491.200012,110.805,615.974976,1039.733276,632.825012,3336.550049,112.458336,6305.450195,234.733337,101.212524,465.512421,9282.400391,839.450012,1257.425049,154.850006,415.678986,653.037476,370.950012,212.03334,2481.75,208.837555
2014-12-10,275.25,775.650024,489.25,2569.5,319.559998,1318.5,222.983337,324.392426,898.825012,649.849976,835.450012,3401.600098,1437.790039,528.087524,393.137512,465.700012,3168.75,154,797.799988,818.200012,320.045441,263.333344,86.300003,782.450012,490.9375,111.760002,617.625,1029.533325,633.25,3323.399902,112.625,6313.399902,240.733337,102.937523,461.896667,9115.5,833.299988,1253.949951,156,412.058594,642.875,385.600006,218.433334,2515.75,207.056305
2014-12-11,278.100006,769.5,490.5,2563.199951,330.25,1303.699951,221.050003,315.210632,880.174988,642.450012,853.575012,3429.5,1406.180054,520.496643,388.012512,466.799988,3114.600098,155.550003,796.049988,818.200012,316.318176,264.399994,86.537498,777.549988,480.262512,111.375,623.099976,1025.400024,633.049988,3341.100098,111.25,6265.75,232.96666,101.962524,448.820618,8974.599609,834.799988,1246.074951,155.649994,398.958466,654.6875,385.350006,215.166672,2484.449951,204.862549
2014-12-12,277.450012,774.299988,483.399994,2521.350098,330.380005,1290.099976,222.53334,319.480164,897.974976,640.900024,854.549988,3377.75,1403.680054,520.620544,378.125,465.75,3124.899902,153.550003,797.75,818.200012,314.818176,263.799988,85.25,778.650024,484.662506,110.660004,623.650024,1007.299988,625.700012,3379.300049,110.791664,6282.350098,224.733337,101.100021,437.032379,8811.099609,843.349976,1225.349976,152.949997,383.667053,647.137512,373.899994,205.96666,2511.5,203.681305
2014-12-15,288.049988,767.25,476.75,2517.899902,334.334991,1323.400024,212.116669,321.316528,893.825012,632.099976,863.924988,3355.649902,1421.125,529.171936,371.325012,470.75,3145.449951,153.199997,790.099976,818.200012,313.863647,261.700012,82.375,782.5,481.200012,109.169998,654.424988,1000.799988,626.150024,3368.75,110.833336,6118.450195,228.699997,100.837524,435.274048,8945,844.200012,1179.324951,151.600006,381.999756,623.9375,366.549988,204.866669,2536.699951,203.081299
2014-12-16,274.5,758.849976,472,2494.75,315.815002,1316.5,215.816666,321.408325,869.025024,623.400024,840.900024,3142.350098,1406.38501,521.433899,389.725006,462.875,3132.75,144.75,766.650024,818.200012,300.636353,253.733337,81.699997,763.75,484.5,102.985001,641.75,988.900024,613.75,3309.850098,106.916664,6036.549805,223.699997,99.787521,428.240692,8972.049805,830.150024,1221.525024,144.25,371.233826,633.637512,360,201.800003,2484.850098,201.281296
2014-12-17,273.75,731.299988,474.850006,2463.050049,320.075012,1293.150024,215.933334,314.062897,841.5,605.5,817.875,3160.350098,1387.175049,519.892456,384.850006,460.924988,3061.649902,147.100006,766.349976,818.200012,302.136353,247.866669,80.775002,759.900024,484.625,102.57,622.325012,979,609.575012,3261.949951,106.75,6052.100098,228.666672,98.250023,430.667694,8843.700195,811.349976,1222.050049,145,374.854218,623.9375,355,207.899994,2439.300049,200.681305
2014-12-18,289.950012,744.950012,487.950012,2503.149902,332.454987,1269.599976,217.766663,319.709717,871.099976,625.349976,835.849976,3151.25,1442.790039,515.911072,388.5625,467.024994,3065.449951,152.949997,765.950012,818.200012,314.318176,249.899994,82.5,773.5,491.475006,103.760002,626.025024,1004.266663,606.125,3385.300049,110.791664,6151.5,229.96666,98.700027,435.917938,8923.049805,812,1230.349976,147.5,382.619049,637.349976,377.25,214.199997,2446.550049,201.731293
2014-12-19,289.899994,733,490.25,2473.550049,332.670013,1299,217.916672,315.027008,861.875,618.950012,850.849976,3199.449951,1462.109985,522.983032,397.299988,470.725006,3074.100098,157.800003,755.150024,818.200012,323.636353,245.866669,83.737503,770.599976,499.662506,105.650002,618.150024,1023.43335,611.125,3359.399902,112.916664,6177.799805,232.96666,101.850021,446.046936,8914.400391,807.849976,1255.275024,147.399994,386.287079,644.849976,376.600006,215.266663,2498.350098,206.456299
2014-12-22,290.299988,745.549988,498.299988,2477.300049,332.920013,1309.650024,218.416672,320.26062,894.200012,618.25,858.224976,3237.899902,1473.724976,529.551514,397.125,481.850006,3114.300049,155.800003,767.849976,818.200012,326.545441,249.399994,83.912498,777.950012,499.899994,107.190002,628.974976,1016.133362,632.700012,3393.5,115.833336,6251.799805,238.366669,102.637527,448.201508,9115.650391,814.5,1256.699951,147.5,384.953247,648.612488,381.950012,220.566666,2517,208.181305
2014-12-23,288.149994,739.25,493.799988,2519.25,348.359985,1314.199951,216.933334,326.136963,882.049988,630.099976,855.599976,3206.350098,1481.819946,537.21991,384.337494,479.875,3137.449951,153.100006,766.099976,818.200012,320.909088,249.766663,83.762497,786.400024,492.912506,104.489998,622.25,998.533325,634.224976,3398.699951,119.125,6201.549805,234.699997,104.287529,442.678833,9219.150391,813.299988,1258.349976,148.300003,376.140411,643.1875,374.850006,220.433334,2544.5,207.150055
2014-12-24,283.049988,728.450012,494.299988,2477.699951,342.480011,1309.050049,213.233337,324.208771,877.700012,625.099976,836.5,3134.449951,1482.545044,528.257935,384.924988,472.625,3100.5,150.600006,757,818.200012,321,247.600006,81.712502,784.549988,482.637512,103.584999,622.674988,985.233337,625.974976,3365.5,116.125,6143.649902,229.333328,102.225021,437.92392,9267.849609,803.5,1239.949951,146.899994,376.569153,629.400024,368.75,220.833328,2620.550049,204.562546
2014-12-26,289.200012,727.049988,494.450012,2480.699951,345.940002,1309.550049,215.233337,325.310608,865.575012,622.799988,846,3134.100098,1512.430054,523.966736,391.162506,474.325012,3096.399902,152,750.349976,818.200012,319.045441,245.300003,81.9375,784.450012,488.0625,104.629997,626.525024,993.466675,627.650024,3333.100098,116.083336,6155.450195,229.633331,102.825027,440.251862,9323.099609,811.150024,1252.5,146.850006,379.427368,641.674988,367.25,222.800003,2602.949951,205.275055
2014-12-29,293.100006,757.549988,494.100006,2484.800049,346.704987,1325.650024,215.699997,322.464233,890.099976,622.849976,853.875,3140.850098,1537.285034,529.845825,395.012512,475.850006,3150.050049,157.050003,758.849976,818.200012,317.409088,246.566666,82.987503,783.700012,489.450012,106.919998,621.775024,993.533325,625.799988,3347.199951,116.75,6148.049805,231.266663,102.750023,444.288574,9319.900391,820.700012,1261.449951,148.649994,385.000885,647.4375,373.950012,224.066666,2645.399902,206.306305
2014-12-30,316,749.950012,498.799988,2455.050049,345.915009,1316.25,216.149994,321.132874,892,625.25,858.599976,3182.550049,1535.285034,525.608887,397.274994,478.225006,3084.850098,156.350006,759.5,818.200012,318.409088,245.53334,83.125,792.099976,491.587494,104.489998,623.325012,998.833313,628.875,3347.25,118.291664,6247.600098,227.766663,103.237526,435.942688,9337,820.400024,1265.025024,149.050003,377.569519,652.912476,377.100006,225.399994,2629.800049,207.206299
2014-12-31,319.049988,752.299988,502.399994,2432.449951,348.394989,1307.650024,215.333328,323.841522,920.049988,626.400024,861.625,3246.199951,1507.5,524.400513,399.225006,475.799988,3106.649902,157.550003,760.099976,818.200012,321,245.800003,83.0625,802.450012,493.137512,104.775002,631.950012,996.43335,617.224976,3329.800049,120,6384.850098,227.566666,103.500023,441.391052,9405.650391,826.549988,1279.125,150.949997,380.52301,648.387512,381.649994,231.03334,2676.050049,208.200058
2015-01-01,319.549988,749.150024,503.049988,2452.149902,349.970001,1286.599976,218.066666,333.20694,915.75,628.400024,872.724976,3210.5,1526.234985,527.103821,401.700012,476.024994,3105.399902,158.449997,758.450012,818.200012,320.272736,244.766663,84.112503,812,493.600006,106.589996,629.299988,1001.966675,618.525024,3340.75,118.708336,6317.950195,229.366669,102.825027,439.781311,9377.549805,822.200012,1272.775024,150.699997,385.33432,648.637512,379.799988,227.733337,2662.5,207.150055
2015-01-02,319.350006,775.049988,514.299988,2451.75,344.375,1275.650024,214.800003,335.181,939.275024,630.150024,876.450012,3221.399902,1508.194946,541.542053,401.3125,482.649994,3098.100098,160.100006,755.950012,818.200012,329.363647,245.53334,83.650002,815.900024,503.299988,106.915001,635.775024,1023.099976,612.325012,3359.600098,120.333336,6331.5,232.800003,104.062523,438.61734,9325.900391,826.25,1289.724976,152.5,391.336578,651.8125,382.799988,234.833328,2742.100098,208.987549
2015-01-05,323.799988,775,517.549988,2460.699951,343.475006,1258.699951,215.21666,327.743774,939.924988,633,871.174988,3148.399902,1515.055054,543.579224,394.5625,478.575012,3119.399902,156.850006,760.299988,818.200012,330.045441,246.5,84.550003,819.099976,498.975006,106.660004,633.224976,1037.333374,609.224976,3447.800049,120,6334.899902,235.433334,104.175026,433.812897,9302.549805,826.75,1270.125,152.949997,397.005371,640.9375,385.899994,230.46666,2747.699951,209.362549
2015-01-06,321.850006,756.5,499.049988,2441.5,342.584991,1229.599976,213.050003,325.172882,940.950012,614.349976,837.075012,3065.550049,1475.589966,522.851379,384.024994,471.125,3014.399902,153.399994,774.700012,818.200012,316.045441,240.166672,83.612503,798.400024,488.549988,102.769997,625.674988,1002.733337,605.825012,3395.25,116,6246.799805,222.100006,101.850021,414.124512,9076.349609,808.549988,1223.300049,148.149994,377.760071,634.0625,372.700012,219.300003,2670.600098,204.468796
2015-01-07,321.100006,771.700012,498.649994,2447.199951,349.559998,1228.550049,214.983337,325.953308,997.875,611.950012,824.825012,3039.199951,1495.98999,529.427551,374.899994,472.5,2974.050049,148.899994,801.900024,818.200012,307.5,235.699997,83.762497,791.950012,490.887512,101.184998,635.75,1000.333313,612.075012,3437.75,118.791664,6272.950195,225.366669,103.312523,423.139069,9064,809.799988,1208.849976,148.449997,370.519287,631.099976,374.600006,215.366669,2660.050049,202.912552
2015-01-08,334.549988,820.349976,501.950012,2450.399902,348.964996,1289.800049,225.866669,331.600128,984.599976,618.200012,826.525024,3066.300049,1487.369995,530.581726,383.575012,482.424988,2984,152.550003,817.049988,818.200012,315.863647,241.600006,85.875,798.700012,493.362488,102.209999,670.325012,1006.700012,618.799988,3475.5,120.791664,6300.450195,227.866669,103.762527,417.071564,9161.75,818.799988,1221.900024,153.699997,376.283325,641.662476,372.899994,221.866669,2727.449951,204.375046
2015-01-09,331.149994,812.5,494.950012,2375.850098,345.005005,1279.199951,226.449997,326.687866,972.650024,632.349976,851.125,3163.800049,1473.869995,527.421387,386.387512,487.825012,2992.25,155,864.599976,818.200012,310.772736,237.933334,85.425003,802,518.612488,101.294998,680.474976,1000.166687,619.099976,3468.199951,116.875,6386.350098,234,103.837524,426.110901,9188.299805,830.049988,1256.150024,155.600006,380.7612,670.087524,372.899994,221.566666,2729.350098,207.562546
2015-01-12,328.450012,807.75,501.549988,2334,343.820007,1267.699951,225.46666,320.398346,966,630.75,853.150024,3207.25,1485.765015,532.223816,393.887512,483.524994,2937.149902,151.100006,896.599976,818.200012,315.045441,238.566666,84.875,829.450012,528.987488,100.07,685.5,1022.799988,616.5,3462.899902,116.666664,6462.75,231.800003,102.375023,421.157837,9202.049805,835.299988,1254.849976,157.350006,377.99826,688.5,376.799988,220.399994,2700.300049,208.518799
2015-01-13,323,833.849976,504.5,2324.100098,348.299988,1286.449951,223.183334,317.965179,966.700012,636.400024,861.950012,3223.350098,1479.915039,549.388611,395.899994,481.674988,2893.199951,151.699997,884.549988,818.200012,309.909088,240.066666,85.037498,825.5,522.224976,99.345001,696.474976,1013,624.400024,3468.25,115.791664,6714.649902,226.633331,101.887527,417.616425,9231.900391,833.099976,1248.949951,155.25,372.996399,690.275024,372.200012,229.833328,2818.5,211.312546
2015-01-14,331.25,842.650024,499.600006,2363.449951,377.394989,1254.199951,217.233337,317.506073,973.025024,631.400024,852.650024,3208.25,1483.35498,552.556641,394.700012,481.950012,2903.050049,142.149994,924.049988,818.200012,306.272736,231.866669,83.925003,816.650024,532.162476,96.824997,695.599976,1012,618.474976,3516,114.791664,6781.850098,229.366669,102.037521,413.554901,9262.400391,820.650024,1260.974976,154.850006,359.038788,697.887512,371.600006,238.800003,2908.850098,206.981308
2015-01-15,330.600006,839.349976,514.049988,2417.949951,386.019989,1289.050049,220.983337,320.765625,967.075012,638.049988,847.799988,3240.550049,1512.724976,568.257446,398.3125,496.575012,2950.550049,141.899994,921.549988,818.200012,320.772736,238.600006,84.012497,830.349976,533.5625,97.095001,700.200012,1049.133301,639.049988,3625.800049,116,6809.100098,231,107.212524,428.067352,9974,825.900024,1269.550049,155.649994,366.56543,695.450012,375.899994,241.666672,3083.050049,209.812546
2015-01-16,330.850006,843.450012,514.799988,2420.149902,393.779999,1267.650024,219.766663,314.797455,964.349976,647.349976,856.075012,3285.800049,1534.969971,563.354309,409.75,500.674988,2897.699951,138.550003,941.049988,818.200012,321.681824,240.066666,84.125,831.849976,529.575012,98.044998,697.674988,1061.166626,652.299988,3616.600098,117,6985.200195,231.399994,110.512527,430.766754,9920.200195,849.75,1266.074951,154.300003,365.279236,704.237488,387.200012,246.766663,3070.100098,208.143799
2015-01-19,328.350006,831.900024,528.950012,2403.899902,390.174988,1257.949951,215.066666,321.775604,954.325012,657.799988,856.075012,3323.899902,1547.459961,565.833008,411.162506,502.274994,2841.300049,140.25,892.549988,818.200012,328,239.199997,84.199997,829.150024,525.625,97.665001,694.724976,1076.56665,666.099976,3626.25,118.125,7073.950195,231.666672,110.887527,435.695038,10257.15039,863,1255.5,156.550003,366.56543,700.0625,394.5,247.366669,3088.5,219.075058
2015-01-20,330.5,839.200012,551.400024,2404.25,390.475006,1321.949951,215.883331,325.861511,960.375,661.799988,847.275024,3306.199951,1549.069946,571.882507,418.037506,510.475006,2828.649902,144.699997,895.450012,818.200012,334.318176,247.399994,84.1875,840.450012,531.049988,100.510002,697.849976,1086.366699,662.625,3605.550049,119.041664,7074.5,233.53334,110.550026,447.285187,10456.40039,872.299988,1250.224976,156.350006,383.000122,700.450012,393.600006,247.566666,3096.449951,221.400055
2015-01-21,329.350006,851.299988,547.25,2446.649902,381.73999,1292.650024,218.050003,338.807831,957.525024,643.450012,839.625,3335.850098,1537.234985,586.088318,421.8125,509.975006,2875.149902,143.199997,941.950012,818.200012,334.954559,235.133331,82.512497,842.549988,542.474976,99.995003,694.075012,1103.033325,662.525024,3634.699951,119.583336,7080,230.699997,110.175026,449.117798,10427.29981,885.950012,1256.900024,158,378.331726,699.125,406.950012,242.866669,3054.800049,220.762558
2015-01-22,329.399994,867.150024,564.75,2444.300049,384.065002,1298.199951,219.016663,339.725983,950.575012,654.799988,828,3361.25,1531.494995,590.139404,416.424988,510.625,2838.850098,143.449997,944.650024,818.200012,336.181824,233.766663,82.912498,846.25,549.112488,99.324997,693.825012,1108.866699,664.974976,3597.25,116.833336,7097.049805,235.266663,111.262527,437.7258,10904.15039,920.049988,1256.775024,158.850006,384.333954,689.525024,399.75,240.233337,3122.449951,222.956299
2015-01-23,346.899994,862.099976,565.150024,2441.5,387.015015,1312.199951,224.916672,352.672302,957.325012,677.650024,839.224976,3349.600098,1514.594971,587.606506,411.662506,521.400024,2862.800049,144.800003,965.299988,818.200012,337,232.96666,82.75,857.349976,553.762512,101.529999,692.650024,1140.866699,680.950012,3606.699951,118.25,7258.350098,232.53334,112.162529,439.286011,11029.9502,926.799988,1251.800049,161.149994,384.048126,695.1875,398.850006,238.699997,3147.899902,225.675049
2015-01-27,345.149994,890.5,592.099976,2419.850098,416.954987,1375.400024,230.683334,361.945923,957.174988,707.049988,844.25,3212.399902,1608.925049,596.429016,404.087494,537.025024,2857.75,142.5,941.950012,818.200012,348.636353,240.100006,82.775002,863.25,534.125,101.650002,694.174988,1161.333374,662.224976,3687.899902,119.291664,7350.049805,233.5,112.462524,440.350922,10848.7002,914,1251.025024,159.399994,379.570282,704.162476,400.649994,233.766663,3121.449951,224.456299
2015-01-28,339.25,910.25,590.599976,2398.800049,432.26001,1450.400024,235.416672,343.031433,956.875,703.549988,869.575012,3239.050049,1634.025024,603.35376,414.850006,529.174988,2865.100098,140.149994,933.849976,818.200012,349.136353,241.53334,84.537498,868.75,536.137512,99.504997,675.575012,1132.233276,658.150024,3725.800049,119.041664,7304.049805,235.933334,112.087524,449.167328,11057.65039,909.75,1269.800049,158.75,372.662933,718.337524,433.25,236.166672,3139.75,227.718811
2015-01-29,344.149994,881.299988,599.5,2404.699951,412.839996,1460.25,244.616669,345.051422,954.174988,697.450012,884.150024,3363.300049,1647.88501,609.116699,412.237488,547.5,2876.5,142.399994,941.599976,818.200012,345.727264,246.800003,87.087502,876.049988,536.375,99.714996,665.700012,1149.266724,648.400024,3688.800049,118.208336,7214.450195,234.600006,111.600029,460.336456,10894.90039,919.799988,1272.324951,158.25,371.948395,726.099976,441.799988,243.46666,3162.75,226.012558
2015-01-30,341.049988,857.75,588.099976,2391.699951,405.054993,1447.550049,249.616669,343.12326,944.5,695.75,871.174988,3233.25,1627.589966,601.703918,447.9375,538.674988,2865.5,139.699997,932.549988,818.200012,327.909088,245.699997,86.824997,870.200012,535.474976,97.745003,661.099976,1133.699951,632.549988,3647.350098,119.708336,7113.049805,234.233337,111.000031,453.327911,10969.7002,917.75,1241.025024,158.699997,371.996033,717.125,430.600006,245.566666,3140.350098,227.456299
2015-02-02,335.899994,808.099976,617.299988,2349.300049,416.01001,1509.300049,249.550003,329.901489,950.049988,695.5,844.900024,3139.100098,1656.175049,589.968994,472.75,540.799988,2833.199951,145.25,908,818.200012,319.863647,240.433334,84.987503,874.549988,534.212524,99.699997,676.174988,1156.733276,620.599976,3669.449951,118.375,7059.649902,233.233337,110.887527,449.761719,10897.75,929.099976,1257.099976,163.600006,365.707947,723.762512,433.200012,262.533325,3087.050049,234.412552
2015-02-03,327.799988,814.700012,586.599976,2260.75,417.230011,1468.449951,242.46666,341.14917,962.125,677.400024,829.950012,3087.149902,1632.359985,602.308105,475.0625,532.049988,2812.399902,146.449997,910.849976,818.200012,315.090912,244.03334,82.6875,861.349976,530.224976,98.550003,653.150024,1148.333374,599.599976,3607.850098,120,7078.5,239.633331,110.400024,464.39798,10848.29981,941.25,1279.125,160.449997,363.087921,729.787476,432.299988,277.533325,3107.550049,233.081314
2015-02-04,321.25,803.849976,558.599976,2245.300049,410.720001,1471.349976,240.333328,338.761902,947.049988,678,818.025024,3096.899902,1591.949951,603.733337,475.087494,533.849976,2829.5,152.399994,899.900024,818.200012,313.318176,245.066666,83.800003,863.299988,535.712524,99.5,645.75,1125.599976,605.474976,3557.550049,119,6977.75,245.699997,109.687531,460.039276,10688.25,958.950012,1257.150024,158.550003,370.805115,713.0625,430.049988,286.399994,3096.899902,232.200058
2015-02-05,312.200012,810.849976,565.900024,2245.300049,413.049988,1476.199951,250,334.85965,926.75,662.400024,811,3072.050049,1583.755005,602.238403,493.162506,538.25,2847.300049,148.050003,909.049988,818.200012,305.090912,245.933334,83.662498,865.400024,548.450012,97.650002,643.950012,1121.599976,589.849976,3522.699951,116.791664,6899.149902,237.766663,107.737526,457.513245,11001.84961,959.549988,1276.199951,154.75,361.325378,716.9375,417.799988,278.633331,3064.100098,239.343811
2015-02-06,300.200012,797.650024,563.150024,2223.300049,404.25,1469,243.649994,338.119171,939.575012,655.049988,802.224976,3044.300049,1558.775024,589.457764,488.674988,526.75,2776.300049,147.300003,905.75,818.200012,299.409088,249,81.887497,845.299988,557.625,96.084999,633.450012,1122.366699,574.875,3502.600098,116.666664,6884.549805,234,107.587524,450.678009,11073.04981,926.849976,1287.875,152.399994,351.226349,715.087524,416.700012,285.566681,3008.350098,241.218811
